idx,image_path,has_box,box_conf,x1,y1,x2,y2,detector
79,E:\study\shopee-product-matching\train_images\f9187d244f7c10787a4d000c905fab6c.jpg,True,0.6713649034500122,712.6753540039062,399.2257385253906,820.8389587402344,500.1282653808594,sahi_yolo
80,E:\study\shopee-product-matching\train_images\553d7f7cdd0e0f4cf9f485468fc331b6.jpg,True,0.8693825602531433,493.00765228271484,335.5516052246094,759.3634643554688,646.7799072265625,sahi_yolo
81,E:\study\shopee-product-matching\train_images\92663396fece46e61775aee33c00e338.jpg,True,0.9145966172218323,162.9758758544922,20.817859649658203,509.2316589355469,404.2638854980469,sahi_yolo
82,E:\study\shopee-product-matching\train_images\952d81e4d2939ee32609bf1527e9b14e.jpg,True,0.7756496071815491,155.99815368652344,369.0869445800781,484.18402099609375,578.5570678710938,sahi_yolo
83,E:\study\shopee-product-matching\train_images\c6b580c7f72c2a76280ef6b56ce73d9a.jpg,False,0.0,,,,,sahi_yolo
84,E:\study\shopee-product-matching\train_images\1cc9ae4f45598e44e901a4fd2a9646b1.jpg,True,0.4901934564113617,23.186864852905273,13.40634822845459,624.026611328125,510.507568359375,sahi_yolo
85,E:\study\shopee-product-matching\train_images\e26f9abfed242e3155481d20db9d7fcf.jpg,True,0.7915902137756348,326.5836181640625,256.76123046875,512.7991333007812,464.03607177734375,sahi_yolo
86,E:\study\shopee-product-matching\train_images\e6bf4f0ca1b18872023fe2cb65670f75.jpg,True,0.626356303691864,253.9197769165039,356.8880920410156,545.29541015625,587.576171875,sahi_yolo
87,E:\study\shopee-product-matching\train_images\c2e99d0d619d8e54874fa8d305555699.jpg,True,0.22441908717155457,347.60504150390625,225.37046813964844,542.9223327636719,367.6446838378906,sahi_yolo
88,E:\study\shopee-product-matching\train_images\6002e9baa8a5ab2f2f6d5b6667a1e2bc.jpg,True,0.8924437761306763,3.72235107421875,0.0,526.072021484375,639.568115234375,sahi_yolo
89,E:\study\shopee-product-matching\train_images\fc05c6426701a5e052259c06b7bf21a2.jpg,True,0.2842332422733307,129.081787109375,128.0,634.1147155761719,458.80255126953125,sahi_yolo
90,E:\study\shopee-product-matching\train_images\23770db24ede6e15a5faf79ce7fab8dc.jpg,True,0.8974478244781494,359.69419860839844,119.96038818359375,606.25,614.322021484375,sahi_yolo
91,E:\study\shopee-product-matching\train_images\6a19e31b6c81623565bc0e4afb84dc3c.jpg,True,0.6629699468612671,9.156417846679688,66.9388198852539,299.93212890625,282.6412353515625,sahi_yolo
92,E:\study\shopee-product-matching\train_images\73cc8b5883961d0bd0393695f01fd13a.jpg,True,0.9140250086784363,474.6134033203125,257.97906494140625,603.7977905273438,511.5270080566406,sahi_yolo
93,E:\study\shopee-product-matching\train_images\ddaf6e32180e0d350e62025c96e7941f.jpg,True,0.6677875518798828,74.3636474609375,96.71600341796875,541.503173828125,577.9647827148438,sahi_yolo
94,E:\study\shopee-product-matching\train_images\9778ef3e89478449a5cc79752383e785.jpg,True,0.8306754231452942,226.6367645263672,77.76641845703125,405.5116271972656,583.0556640625,sahi_yolo
95,E:\study\shopee-product-matching\train_images\944d84de2ceeaccc403a2b453faf0411.jpg,True,0.8931682705879211,71.5628890991211,28.48388671875,965.1542358398438,1016.7980346679688,sahi_yolo
96,E:\study\shopee-product-matching\train_images\ecc1f1ba8ff12f97a184647ac5f5bef3.jpg,True,0.6401520371437073,528.2154903411865,410.44960936903954,676.6673583984375,670.0223083496094,sahi_yolo
97,E:\study\shopee-product-matching\train_images\69e3b6c3343e13200d57db2d32fa728d.jpg,True,0.2550868093967438,6.108300685882568,261.1495056152344,1015.9404296875,756.9774780273438,sahi_yolo
98,E:\study\shopee-product-matching\train_images\8add2b24ab2b1ce1fd13f4f5c94c25c6.jpg,True,0.7514159679412842,156.262939453125,347.63494873046875,263.39759826660156,586.361083984375,sahi_yolo
99,E:\study\shopee-product-matching\train_images\8f3652de5685900cf8d481c2a19974aa.jpg,True,0.5503562688827515,236.90786743164062,146.44204711914062,695.5792236328125,724.9981689453125,sahi_yolo
100,E:\study\shopee-product-matching\train_images\49ff53822800b4c76eb3601c4a525351.jpg,True,0.5792270302772522,3.389087677001953,173.787109375,919.9342956542969,809.9403076171875,sahi_yolo
101,E:\study\shopee-product-matching\train_images\01a62eeda1f0bfc46023c15de0ea0a00.jpg,True,0.8595160245895386,213.229248046875,40.36274337768555,411.93170166015625,605.1801147460938,sahi_yolo
102,E:\study\shopee-product-matching\train_images\f11dea00d5d225e59b0b6ea78482bc8c.jpg,True,0.8454437851905823,82.55975341796875,196.4998016357422,804.2396240234375,750.7440185546875,sahi_yolo
103,E:\study\shopee-product-matching\train_images\f1955ecdf8de4cdfd6ecee20d747febb.jpg,True,0.6410263776779175,52.91440200805664,1.1546722650527954,281.8154296875,580.772216796875,sahi_yolo
104,E:\study\shopee-product-matching\train_images\7c930ea88183f11950f0dcd0fedfcfc9.jpg,True,0.8473030924797058,8.26025390625,126.95698547363281,986.2339477539062,868.3107604980469,sahi_yolo
105,E:\study\shopee-product-matching\train_images\5d363f396ce7fe971a4232421f48afcd.jpg,True,0.9303779602050781,114.96894836425781,134.6615753173828,374.2033996582031,638.408203125,sahi_yolo
106,E:\study\shopee-product-matching\train_images\834838bdbbe05fdf32e54ddf09d4cfea.jpg,True,0.5535621047019958,148.1262969970703,320.58502197265625,247.5426788330078,428.9747009277344,sahi_yolo
107,E:\study\shopee-product-matching\train_images\ac4ac99bf32f3c9b73d069a594dbef0c.jpg,True,0.9294546246528625,620.8230209350586,216.59130859375,880.1832275390625,917.0103454589844,sahi_yolo
108,E:\study\shopee-product-matching\train_images\bdeb682de7f8228a289c4b1029aea28a.jpg,True,0.8134742379188538,287.2047424316406,410.27846679091454,495.2697448730469,911.4088439941406,sahi_yolo
109,E:\study\shopee-product-matching\train_images\8bbb141356a7d3f861728500efb12d31.jpg,True,0.3151410222053528,410.3931152522564,204.26968383789062,539.8804473876953,511.4206237792969,sahi_yolo
110,E:\study\shopee-product-matching\train_images\7b9a93a5bd54e2d0d02775362d2d2a5e.jpg,False,0.0,,,,,sahi_yolo
111,E:\study\shopee-product-matching\train_images\bc3ad54d6a7aa7d95149afd57cb4dbe9.jpg,True,0.4365723133087158,274.935791015625,262.2501953840256,511.5559997558594,758.3587951660156,sahi_yolo
112,E:\study\shopee-product-matching\train_images\ed409122db48ab56e962fa6286ef9524.jpg,True,0.8887221813201904,117.02410125732422,726.8347625732422,228.7574005126953,895.8345947265625,sahi_yolo
113,E:\study\shopee-product-matching\train_images\6235b6e26a6b08e12fd5f2db8c7129f0.jpg,True,0.648204505443573,36.5589599609375,52.642662048339844,277.84332275390625,246.91183471679688,sahi_yolo
114,E:\study\shopee-product-matching\train_images\8455b1e280101f5d5ab4556cea5e927c.jpg,True,0.4398232400417328,412.6428711414337,129.318603515625,986.7793884277344,509.87628173828125,sahi_yolo
115,E:\study\shopee-product-matching\train_images\40ce7535ef87d8df1eedf006eaf32bb2.jpg,True,0.8343278169631958,560.5670471191406,113.38407897949219,702.1738891601562,624.3077392578125,sahi_yolo
116,E:\study\shopee-product-matching\train_images\9f9c4c4167c3a1940ad22939859eb379.jpg,True,0.6379386186599731,346.3031311035156,274.8713073730469,573.6499633789062,542.6702270507812,sahi_yolo
117,E:\study\shopee-product-matching\train_images\09c9182adf0564cd218a54ea9094bc8c.jpg,True,0.6195854544639587,150.0208683013916,145.4887237548828,328.7491149902344,610.1324462890625,sahi_yolo
118,E:\study\shopee-product-matching\train_images\f2ff182901ce72e3afdb6b23de41b70b.jpg,True,0.43956267833709717,178.7950439453125,50.9140625,462.5145263671875,590.1549072265625,sahi_yolo
119,E:\study\shopee-product-matching\train_images\aeada39c61acb004ad29b0cd5549dcc2.jpg,True,0.7230620384216309,423.25840759277344,113.64863586425781,776.8538208007812,658.92578125,sahi_yolo
120,E:\study\shopee-product-matching\train_images\bb77d7919f22caeee99537f355e3d70f.jpg,True,0.4030502438545227,2.53668212890625,2.86126708984375,628.8924865722656,625.5994873046875,sahi_yolo
121,E:\study\shopee-product-matching\train_images\0a3ad318f168872362dbeeace46ac82d.jpg,True,0.8680741786956787,402.4782409667969,50.7618408203125,626.4011840820312,589.8062438964844,sahi_yolo
122,E:\study\shopee-product-matching\train_images\02e540982004af83f88840c15c644da5.jpg,True,0.8949266076087952,482.268310546875,227.73846435546875,722.3907470703125,878.515869140625,sahi_yolo
123,E:\study\shopee-product-matching\train_images\167da5ff5663a60907a0a0a1d48afc92.jpg,True,0.21941827237606049,97.2398910522461,143.0625,511.0461120605469,636.7283325195312,sahi_yolo
124,E:\study\shopee-product-matching\train_images\a92eb87ef7f7052f48360b93717bebfd.jpg,True,0.45372438430786133,4.62152099609375,181.3919448852539,552.6724243164062,639.868896484375,sahi_yolo
125,E:\study\shopee-product-matching\train_images\fa5afda77d280ef5e0d95822d55bea5a.jpg,True,0.3838106691837311,89.1496810913086,130.52755737304688,457.1444396972656,333.9677276611328,sahi_yolo
126,E:\study\shopee-product-matching\train_images\99c91cd8b4d04d4dc7f5a4fc1533a0a7.jpg,True,0.8650481700897217,312.23321533203125,292.974853515625,429.27911376953125,503.568359375,sahi_yolo
127,E:\study\shopee-product-matching\train_images\587287ff1647001bc0788c778efa1f18.jpg,True,0.71206134557724,8.325830459594727,223.49034118652344,517.30029296875,265.6629638671875,sahi_yolo
128,E:\study\shopee-product-matching\train_images\0dbd513a3bb0fd457bf01b48104782bb.jpg,True,0.6267079710960388,10.939208984375,182.16252517700195,637.2587890625,498.5927429199219,sahi_yolo
129,E:\study\shopee-product-matching\train_images\aee5fcc537a6206c011ba90d0aa245e9.jpg,True,0.7144932746887207,27.61492919921875,40.02880859375,613.7434692382812,609.0377197265625,sahi_yolo
130,E:\study\shopee-product-matching\train_images\91a105e5003900a845e5556807978164.jpg,True,0.5379055738449097,189.44975590705872,146.80552673339844,644.0474548339844,414.70733642578125,sahi_yolo
131,E:\study\shopee-product-matching\train_images\6fd8dc2291ddcfe94a2dc10147bf10ae.jpg,True,0.45357125997543335,6.08538818359375,101.41947078704834,197.26914978027344,284.58343505859375,sahi_yolo
132,E:\study\shopee-product-matching\train_images\26fbca69f28bb5fe762aa76a0aa933d2.jpg,True,0.45234930515289307,0.0,129.80458986759186,512.0,638.5595703125,sahi_yolo
133,E:\study\shopee-product-matching\train_images\d007a66b8d24324b64985da27f8b9906.jpg,True,0.502758264541626,499.61033630371094,66.83672332763672,813.3992309570312,509.35772705078125,sahi_yolo
134,E:\study\shopee-product-matching\train_images\516cc97c369915a0103a0234332f242c.jpg,True,0.8308216333389282,238.3006591796875,66.77294921875,385.13140869140625,624.498291015625,sahi_yolo
135,E:\study\shopee-product-matching\train_images\f127a5ffbab678d2f4c4f2abd918db08.jpg,True,0.8696497678756714,128.23309326171875,18.027612686157227,589.43115234375,449.2931823730469,sahi_yolo
136,E:\study\shopee-product-matching\train_images\94c9efff22e041a6f4e4a66f235438cf.jpg,True,0.20538988709449768,115.36152648925781,65.77754211425781,943.7263793945312,1002.4437866210938,sahi_yolo
137,E:\study\shopee-product-matching\train_images\39d55d5f7eee46c6c699f39458ef53a2.jpg,False,0.0,,,,,sahi_yolo
138,E:\study\shopee-product-matching\train_images\ee3cc28819caaeac676dae19d1724c82.jpg,True,0.5566883683204651,237.89292907714844,137.35302734375,496.1543884277344,600.9623107910156,sahi_yolo
139,E:\study\shopee-product-matching\train_images\a4fbf702a2e325be533f14be8840e825.jpg,True,0.8804095387458801,11.707611083984375,309.0191345214844,108.29975891113281,561.206298828125,sahi_yolo
140,E:\study\shopee-product-matching\train_images\407c61140a586a76c5d79900edd4ab4a.jpg,True,0.22092977166175842,324.0915222167969,130.38496088981628,511.25616455078125,609.830078125,sahi_yolo
141,E:\study\shopee-product-matching\train_images\d2017bbd7dd5087602c361d3da50adfd.jpg,True,0.5225386619567871,259.86663818359375,151.512939453125,377.92352294921875,519.6485595703125,sahi_yolo
142,E:\study\shopee-product-matching\train_images\0c881ebfa175a01b5bcac44b1105b833.jpg,True,0.8004303574562073,392.10809326171875,398.7801208496094,509.4198303222656,508.75933837890625,sahi_yolo
143,E:\study\shopee-product-matching\train_images\8b7c23b16cd686bbacad547560614b07.jpg,True,0.8539460301399231,136.610107421875,550.20751953125,349.1658020019531,872.1077880859375,sahi_yolo
144,E:\study\shopee-product-matching\train_images\3fe73551d85bd1d4a19f84360ca3cd4b.jpg,True,0.7047978043556213,302.0465316772461,86.04057312011719,526.6813049316406,271.5541687011719,sahi_yolo
145,E:\study\shopee-product-matching\train_images\347f28519ad4be5d38568e21c0cc392e.jpg,True,0.5723294615745544,89.82368469238281,224.00352478027344,222.65708923339844,401.26287841796875,sahi_yolo
146,E:\study\shopee-product-matching\train_images\bca96f58f509946b53fe78da7a9e8bb8.jpg,True,0.7282284498214722,160.1777801513672,136.6379852294922,425.24200439453125,412.586669921875,sahi_yolo
